numActors,numObservers,numNorms,flatness,lifetime,sanctionRate,probIgnorance,propMissing,sensorReliability,masterSeed,ff,fp,fo,pf,pp,po,of,op,oo,sizeFocalSet
100,1,5,3.0,50,0.1,0.9,0.1,0.99,203363416043279532,1,0,0,2,0,0,0,0,2,23
100,1,5,3.0,50,0.1,0.9,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,2,0,24
100,1,5,3.0,50,0.1,0.9,0.9,0.99,203363416043279532,1,0,0,1,1,0,0,1,1,25
100,1,5,3.0,50,1.0,0.1,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,5
100,1,5,3.0,50,1.0,0.1,0.1,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,7
100,1,5,3.0,50,1.0,0.1,0.9,0.5,203363416043279532,1,0,0,1,1,0,0,0,2,6
100,1,5,3.0,50,1.0,0.1,0.9,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,7
100,1,5,3.0,50,1.0,0.9,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,16
100,1,5,3.0,50,1.0,0.9,0.1,0.99,203363416043279532,1,0,0,2,0,0,0,0,2,12
100,1,5,3.0,50,1.0,0.9,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,1,1,19
100,1,5,3.0,50,1.0,0.9,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,20
100,1,5,3.0,100,0.1,0.1,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,19
100,1,5,3.0,100,0.1,0.1,0.1,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,14
100,1,5,3.0,100,0.1,0.1,0.9,0.5,203363416043279532,1,0,0,1,1,0,0,1,1,19
100,1,5,3.0,100,0.1,0.1,0.9,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,19
100,1,5,3.0,100,0.1,0.9,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,34
100,1,5,3.0,100,0.1,0.9,0.1,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,37
100,1,5,3.0,100,0.1,0.9,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,2,0,31
100,1,5,3.0,100,0.1,0.9,0.9,0.99,203363416043279532,1,0,0,1,1,0,0,1,1,32
100,1,5,3.0,100,1.0,0.1,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,7
100,1,5,3.0,100,1.0,0.1,0.1,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,6
100,1,5,3.0,100,1.0,0.1,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,8
100,1,5,3.0,100,1.0,0.1,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,9
100,1,5,3.0,100,1.0,0.9,0.1,0.5,203363416043279532,1,0,0,2,0,0,0,0,2,21
100,1,5,3.0,100,1.0,0.9,0.1,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,20
100,1,5,3.0,100,1.0,0.9,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,23
100,1,5,3.0,100,1.0,0.9,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,23
100,1,5,3.0,500,0.1,0.1,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,29
100,1,5,3.0,500,0.1,0.1,0.1,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,31
100,1,5,3.0,500,0.1,0.1,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,27
100,1,5,3.0,500,0.1,0.1,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,32
100,1,5,3.0,500,0.1,0.9,0.1,0.5,203363416043279532,1,0,0,2,0,0,0,0,2,79
100,1,5,3.0,500,0.1,0.9,0.1,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,67
100,1,5,3.0,500,0.1,0.9,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,2,0,55
100,1,5,3.0,500,0.1,0.9,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,2,0,52
100,1,5,3.0,500,1.0,0.1,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,22
100,1,5,3.0,500,1.0,0.1,0.1,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,17
100,1,5,3.0,500,1.0,0.1,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,14
100,1,5,3.0,500,1.0,0.1,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,17
100,1,5,3.0,500,1.0,0.9,0.1,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,38
100,1,5,3.0,500,1.0,0.9,0.1,0.99,203363416043279532,1,0,0,1,1,0,0,0,2,39
100,1,5,3.0,500,1.0,0.9,0.9,0.5,203363416043279532,1,0,0,0,2,0,0,0,2,37
100,1,5,3.0,500,1.0,0.9,0.9,0.99,203363416043279532,1,0,0,0,2,0,0,0,2,36
100,1,5,0.1,25,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,1,0,0,0,3,0,17
100,1,5,0.1,25,0.1,0.1,0.1,0.99,3689580670785840999,0,1,0,0,1,0,2,1,0,14
100,1,5,0.1,25,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,1,0,0,1,2,0,16
100,1,5,0.1,25,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,1,0,0,1,2,0,13
100,1,5,0.1,25,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,3,0,22
100,1,5,0.1,25,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,1,0,0,2,1,0,17
100,1,5,0.1,25,0.1,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,1,2,0,13
100,1,5,0.1,25,0.1,0.9,0.9,0.99,3689580670785840999,0,1,0,0,1,0,0,3,0,17
100,1,5,0.1,25,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,0.1,25,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,0.1,25,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,0.1,25,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,5
100,1,5,0.1,25,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,9
100,1,5,0.1,25,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,7
100,1,5,0.1,25,1.0,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,2,1,13
100,1,5,0.1,25,1.0,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,14
100,1,5,0.1,50,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,1,0,0,2,1,0,22
100,1,5,0.1,50,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,1,2,0,20
100,1,5,0.1,50,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,1,2,0,22
100,1,5,0.1,50,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,1,0,0,0,3,0,21
100,1,5,0.1,50,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,1,2,0,38
100,1,5,0.1,50,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,2,1,0,32
100,1,5,0.1,50,0.1,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,3,0,26
100,1,5,0.1,50,0.1,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,3,0,23
100,1,5,0.1,50,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,0.1,50,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,0.1,50,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,0.1,50,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,0.1,50,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,13
100,1,5,0.1,50,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,11
100,1,5,0.1,50,1.0,0.9,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,11
100,1,5,0.1,50,1.0,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,1,2,14
100,1,5,0.1,100,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,1,0,0,1,2,0,25
100,1,5,0.1,100,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,1,0,0,1,2,0,28
100,1,5,0.1,100,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,1,2,0,29
100,1,5,0.1,100,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,1,0,0,0,3,0,28
100,1,5,0.1,100,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,3,0,52
100,1,5,0.1,100,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,1,0,0,1,2,0,52
100,1,5,0.1,100,0.1,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,3,0,35
100,1,5,0.1,100,0.1,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,3,0,32
100,1,5,0.1,100,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,0.1,100,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,5
100,1,5,0.1,100,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,0.1,100,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,0.1,100,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,15
100,1,5,0.1,100,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,19
100,1,5,0.1,100,1.0,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,1,2,18
100,1,5,0.1,100,1.0,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,23
100,1,5,0.1,500,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,1,0,0,0,3,0,50
100,1,5,0.1,500,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,1,0,0,1,2,0,48
100,1,5,0.1,500,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,1,0,0,1,2,0,44
100,1,5,0.1,500,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,1,0,0,0,3,0,46
100,1,5,0.1,500,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,3,0,117
100,1,5,0.1,500,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,3,0,115
100,1,5,0.1,500,0.1,0.9,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,3,0,70
100,1,5,0.1,500,0.1,0.9,0.9,0.99,3689580670785840999,0,1,0,0,1,0,0,3,0,74
100,1,5,0.1,500,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,14
100,1,5,0.1,500,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,13
100,1,5,0.1,500,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,10
100,1,5,0.1,500,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,11
100,1,5,0.1,500,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,30
100,1,5,0.1,500,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,31
100,1,5,0.1,500,1.0,0.9,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,2,1,26
100,1,5,0.1,500,1.0,0.9,0.9,0.99,3689580670785840999,0,1,0,0,1,0,0,0,3,30
100,1,5,3.0,25,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,9
100,1,5,3.0,25,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,9
100,1,5,3.0,25,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,1,0,0,0,0,3,9
100,1,5,3.0,25,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,3.0,25,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,1,2,12
100,1,5,3.0,25,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,14
100,1,5,3.0,25,0.1,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,3,0,13
100,1,5,3.0,25,0.1,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,2,1,13
100,1,5,3.0,25,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,3.0,25,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,3
100,1,5,3.0,25,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,3
100,1,5,3.0,25,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,3
100,1,5,3.0,25,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,8
100,1,5,3.0,25,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,11
100,1,5,3.0,25,1.0,0.9,0.9,0.5,3689580670785840999,0,1,0,1,0,0,0,0,3,10
100,1,5,3.0,25,1.0,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,1,2,10
100,1,5,3.0,50,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,12
100,1,5,3.0,50,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,16
100,1,5,3.0,50,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,1,2,15
100,1,5,3.0,50,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,13
100,1,5,3.0,50,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,26
100,1,5,3.0,50,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,25
100,1,5,3.0,50,0.1,0.9,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,2,1,17
100,1,5,3.0,50,0.1,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,2,1,23
100,1,5,3.0,50,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,3.0,50,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,3.0,50,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,3
100,1,5,3.0,50,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,7
100,1,5,3.0,50,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,1,0,0,0,0,3,15
100,1,5,3.0,50,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,11
100,1,5,3.0,50,1.0,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,2,1,16
100,1,5,3.0,50,1.0,0.9,0.9,0.99,3689580670785840999,0,1,0,0,1,0,0,3,0,16
100,1,5,3.0,100,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,13
100,1,5,3.0,100,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,16
100,1,5,3.0,100,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,1,0,0,0,2,1,17
100,1,5,3.0,100,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,17
100,1,5,3.0,100,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,1,0,0,0,0,3,31
100,1,5,3.0,100,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,1,2,39
100,1,5,3.0,100,0.1,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,2,1,31
100,1,5,3.0,100,0.1,0.9,0.9,0.99,3689580670785840999,0,1,0,0,1,0,0,3,0,25
100,1,5,3.0,100,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,7
100,1,5,3.0,100,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,4
100,1,5,3.0,100,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,3.0,100,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,6
100,1,5,3.0,100,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,17
100,1,5,3.0,100,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,19
100,1,5,3.0,100,1.0,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,0,3,21
100,1,5,3.0,100,1.0,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,19
100,1,5,3.0,500,0.1,0.1,0.1,0.5,3689580670785840999,1,0,0,1,0,0,0,0,3,34
100,1,5,3.0,500,0.1,0.1,0.1,0.99,3689580670785840999,1,0,0,1,0,0,0,0,3,31
100,1,5,3.0,500,0.1,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,28
100,1,5,3.0,500,0.1,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,31
100,1,5,3.0,500,0.1,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,1,2,76
100,1,5,3.0,500,0.1,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,68
100,1,5,3.0,500,0.1,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,3,0,51
100,1,5,3.0,500,0.1,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,1,2,48
100,1,5,3.0,500,1.0,0.1,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,12
100,1,5,3.0,500,1.0,0.1,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,16
100,1,5,3.0,500,1.0,0.1,0.9,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,13
100,1,5,3.0,500,1.0,0.1,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,12
100,1,5,3.0,500,1.0,0.9,0.1,0.5,3689580670785840999,1,0,0,0,1,0,0,0,3,28
100,1,5,3.0,500,1.0,0.9,0.1,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,30
100,1,5,3.0,500,1.0,0.9,0.9,0.5,3689580670785840999,0,1,0,0,1,0,0,0,3,28
100,1,5,3.0,500,1.0,0.9,0.9,0.99,3689580670785840999,1,0,0,0,1,0,0,0,3,29
100,1,5,0.1,25,0.1,0.1,0.1,0.5,-6159368396629085457,0,0,0,2,0,0,1,2,0,17
100,1,5,0.1,25,0.1,0.1,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,2,1,0,14
100,1,5,0.1,25,0.1,0.1,0.9,0.5,-6159368396629085457,0,0,0,1,1,0,1,2,0,15
100,1,5,0.1,25,0.1,0.1,0.9,0.99,-6159368396629085457,0,0,0,2,0,0,2,1,0,13
100,1,5,0.1,25,0.1,0.9,0.1,0.5,-6159368396629085457,0,0,0,2,0,0,2,1,0,19
100,1,5,0.1,25,0.1,0.9,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,3,0,22
100,1,5,0.1,25,0.1,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,3,0,18
100,1,5,0.1,25,0.1,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,3,0,19
100,1,5,0.1,25,1.0,0.1,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,6
100,1,5,0.1,25,1.0,0.1,0.1,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,6
100,1,5,0.1,25,1.0,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,7
100,1,5,0.1,25,1.0,0.1,0.9,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,5
100,1,5,0.1,25,1.0,0.9,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,0,0,3,11
100,1,5,0.1,25,1.0,0.9,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,11
100,1,5,0.1,25,1.0,0.9,0.9,0.5,-6159368396629085457,0,0,0,1,1,0,0,0,3,13
100,1,5,0.1,25,1.0,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,2,1,13
100,1,5,0.1,50,0.1,0.1,0.1,0.5,-6159368396629085457,0,0,0,2,0,0,2,1,0,22
100,1,5,0.1,50,0.1,0.1,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,3,0,0,21
100,1,5,0.1,50,0.1,0.1,0.9,0.5,-6159368396629085457,0,0,0,2,0,0,0,3,0,22
100,1,5,0.1,50,0.1,0.1,0.9,0.99,-6159368396629085457,0,0,0,1,1,0,1,2,0,23
100,1,5,0.1,50,0.1,0.9,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,0,3,0,34
100,1,5,0.1,50,0.1,0.9,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,2,1,0,31
100,1,5,0.1,50,0.1,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,3,0,25
100,1,5,0.1,50,0.1,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,1,2,0,27
100,1,5,0.1,50,1.0,0.1,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,7
100,1,5,0.1,50,1.0,0.1,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,6
100,1,5,0.1,50,1.0,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,7
100,1,5,0.1,50,1.0,0.1,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,7
100,1,5,0.1,50,1.0,0.9,0.1,0.5,-6159368396629085457,0,0,0,2,0,0,0,0,3,18
100,1,5,0.1,50,1.0,0.9,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,14
100,1,5,0.1,50,1.0,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,1,2,16
100,1,5,0.1,50,1.0,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,19
100,1,5,0.1,100,0.1,0.1,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,1,2,0,29
100,1,5,0.1,100,0.1,0.1,0.1,0.99,-6159368396629085457,0,0,0,0,2,0,2,1,0,31
100,1,5,0.1,100,0.1,0.1,0.9,0.5,-6159368396629085457,0,0,0,1,1,0,0,3,0,31
100,1,5,0.1,100,0.1,0.1,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,2,1,0,33
100,1,5,0.1,100,0.1,0.9,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,1,2,0,48
100,1,5,0.1,100,0.1,0.9,0.1,0.99,-6159368396629085457,0,0,0,0,2,0,1,2,0,53
100,1,5,0.1,100,0.1,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,3,0,37
100,1,5,0.1,100,0.1,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,3,0,37
100,1,5,0.1,100,1.0,0.1,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,7
100,1,5,0.1,100,1.0,0.1,0.1,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,11
100,1,5,0.1,100,1.0,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,8
100,1,5,0.1,100,1.0,0.1,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,10
100,1,5,0.1,100,1.0,0.9,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,0,0,3,18
100,1,5,0.1,100,1.0,0.9,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,22
100,1,5,0.1,100,1.0,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,2,1,20
100,1,5,0.1,100,1.0,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,20
100,1,5,0.1,500,0.1,0.1,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,2,1,0,56
100,1,5,0.1,500,0.1,0.1,0.1,0.99,-6159368396629085457,0,0,0,2,0,0,0,3,0,53
100,1,5,0.1,500,0.1,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,3,0,48
100,1,5,0.1,500,0.1,0.1,0.9,0.99,-6159368396629085457,0,0,0,2,0,0,0,3,0,46
100,1,5,0.1,500,0.1,0.9,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,1,2,0,116
100,1,5,0.1,500,0.1,0.9,0.1,0.99,-6159368396629085457,0,0,0,2,0,0,1,2,0,116
100,1,5,0.1,500,0.1,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,3,0,77
100,1,5,0.1,500,0.1,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,3,0,73
100,1,5,0.1,500,1.0,0.1,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,20
100,1,5,0.1,500,1.0,0.1,0.1,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,16
100,1,5,0.1,500,1.0,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,18
100,1,5,0.1,500,1.0,0.1,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,14
100,1,5,0.1,500,1.0,0.9,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,36
100,1,5,0.1,500,1.0,0.9,0.1,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,41
100,1,5,0.1,500,1.0,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,2,1,38
100,1,5,0.1,500,1.0,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,38
100,1,5,3.0,25,0.1,0.1,0.1,0.5,-6159368396629085457,0,0,0,2,0,0,0,1,2,12
100,1,5,3.0,25,0.1,0.1,0.1,0.99,-6159368396629085457,0,0,0,2,0,0,0,1,2,14
100,1,5,3.0,25,0.1,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,10
100,1,5,3.0,25,0.1,0.1,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,0,3,10
100,1,5,3.0,25,0.1,0.9,0.1,0.5,-6159368396629085457,0,0,0,1,1,0,0,0,3,16
100,1,5,3.0,25,0.1,0.9,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,18
100,1,5,3.0,25,0.1,0.9,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,2,1,15
100,1,5,3.0,25,0.1,0.9,0.9,0.99,-6159368396629085457,0,0,0,0,2,0,0,2,1,15
100,1,5,3.0,25,1.0,0.1,0.1,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,6
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,8
100,1,5,3.0,25,1.0,0.1,0.9,0.5,-6159368396629085457,0,0,0,0,2,0,0,0,3,9
100,1,5,3.0,25,1.0,0.1,0.9,0.99,-6159368396629085457,0,0,0,1,1,0,0,0,3,6
