numActors,numObservers,numNorms,flatness,lifetime,sanctionRate,probIgnorance,propMissing,sensorReliability,masterSeed,ff,fp,fo,pf,pp,po,of,op,oo,sizeFocalSet
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-1320401566667784537,1,0,0,0,2,0,0,0,0,6
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-1320401566667784537,1,0,0,0,2,0,0,0,0,6
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-1320401566667784537,1,0,0,0,2,0,0,0,0,7
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-1320401566667784537,1,0,0,0,2,0,0,0,0,8
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-1320401566667784537,2,0,0,1,1,0,0,0,1,5
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-1320401566667784537,2,0,0,1,1,0,0,0,1,7
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-1320401566667784537,2,0,0,0,2,0,0,0,1,6
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-1320401566667784537,2,0,0,1,1,0,0,0,1,15
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-1320401566667784537,4,0,0,1,2,0,0,0,3,8
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-1320401566667784537,4,0,0,0,3,0,0,0,3,14
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-1320401566667784537,4,0,0,1,2,0,0,0,3,13
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-1320401566667784537,4,0,0,0,3,0,0,0,3,17
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-1320401566667784537,5,0,0,1,3,0,0,0,3,15
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-1320401566667784537,5,0,0,1,3,0,0,0,3,16
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-1320401566667784537,5,0,0,2,2,0,0,0,3,23
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-1320401566667784537,5,0,0,2,2,0,0,0,3,30
100,1,3,3.0,25,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,1,0,0,0,1,4
100,1,3,3.0,50,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,1,0,0,0,1,4
100,1,3,3.0,100,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,1,0,0,0,1,6
100,1,3,3.0,200,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,1,0,0,0,1,6
100,1,5,3.0,25,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,2,0,0,0,2,6
100,1,5,3.0,50,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,2,0,0,0,2,6
100,1,5,3.0,100,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,2,0,0,0,2,7
100,1,5,3.0,200,1.0,0.1,0.1,0.99,1911766341359739177,1,0,0,0,2,0,0,0,2,10
100,1,10,3.0,25,1.0,0.1,0.1,0.99,1911766341359739177,3,0,0,1,3,0,0,0,3,15
100,1,10,3.0,50,1.0,0.1,0.1,0.99,1911766341359739177,3,0,0,2,2,0,0,0,3,17
100,1,10,3.0,100,1.0,0.1,0.1,0.99,1911766341359739177,3,0,0,2,2,0,0,0,3,16
100,1,10,3.0,200,1.0,0.1,0.1,0.99,1911766341359739177,3,0,0,2,2,0,0,0,3,34
100,1,12,3.0,25,1.0,0.1,0.1,0.99,1911766341359739177,5,0,0,1,3,0,0,0,3,17
100,1,12,3.0,50,1.0,0.1,0.1,0.99,1911766341359739177,5,0,0,2,2,0,0,0,3,19
100,1,12,3.0,100,1.0,0.1,0.1,0.99,1911766341359739177,5,0,0,3,1,0,0,0,3,22
100,1,12,3.0,200,1.0,0.1,0.1,0.99,1911766341359739177,5,0,0,2,2,0,0,0,3,32
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,0,1,0,0,0,2,4
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,0,1,0,0,0,2,4
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,0,1,0,0,0,2,5
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,0,1,0,0,0,2,8
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,0,2,0,0,0,3,6
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,1,1,0,0,0,3,8
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,1,1,0,0,0,3,7
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-6246512736519871796,0,0,0,0,2,0,0,0,3,11
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-6246512736519871796,1,0,0,3,2,0,0,0,4,16
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-6246512736519871796,1,0,0,4,1,0,0,0,4,24
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-6246512736519871796,1,0,0,5,0,0,0,0,4,32
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-6246512736519871796,1,0,0,3,2,0,0,0,4,37
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-6246512736519871796,3,0,0,4,1,0,0,0,4,17
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-6246512736519871796,3,0,0,2,3,0,0,0,4,28
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-6246512736519871796,3,0,0,2,3,0,0,0,4,33
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-6246512736519871796,3,0,0,3,2,0,0,0,4,45
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,0,0,0,0,2,2
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,0,0,0,0,2,3
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,0,0,0,0,2,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,0,0,0,0,2,4
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,1,1,0,0,0,2,5
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,2,0,0,0,2,6
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,2,0,0,0,2,6
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-9179809188527633001,1,0,0,0,2,0,0,0,2,9
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,2,2,0,0,0,3,11
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,1,3,0,0,0,3,20
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,4,0,0,0,0,3,20
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,1,3,0,0,0,3,27
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,4,1,0,0,0,4,11
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,3,2,0,0,0,4,22
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,2,3,0,0,0,4,34
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-9179809188527633001,3,0,0,4,1,0,0,0,4,40
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,0,0,0,0,3,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,0,0,0,0,3,4
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,0,0,0,0,3,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,0,0,0,0,3,5
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,2,0,0,0,0,3,5
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,2,0,0,0,3,6
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,2,0,0,0,3,13
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-9149916067754514561,0,0,0,0,2,0,0,0,3,8
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,1,3,0,0,0,3,14
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,2,2,0,0,0,3,15
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,1,3,0,0,0,3,23
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,1,3,0,0,0,3,20
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,5,0,0,0,0,4,11
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,4,1,0,0,0,4,23
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,4,1,0,0,0,4,29
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-9149916067754514561,3,0,0,2,3,0,0,0,4,46
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-1918849381110010861,2,0,0,0,1,0,0,0,0,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-1918849381110010861,2,0,0,0,1,0,0,0,0,6
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-1918849381110010861,2,0,0,0,1,0,0,0,0,5
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-1918849381110010861,2,0,0,0,1,0,0,0,0,8
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-1918849381110010861,3,0,0,0,1,0,0,0,1,5
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-1918849381110010861,3,0,0,0,1,0,0,0,1,4
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-1918849381110010861,3,0,0,0,1,0,0,0,1,6
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-1918849381110010861,3,0,0,0,1,0,0,0,1,8
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,2,0,0,0,0,4,6
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,1,1,0,0,0,4,11
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,0,2,0,0,0,4,13
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,1,1,0,0,0,4,15
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,1,2,0,0,0,5,12
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,1,2,0,0,0,5,13
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,1,2,0,0,0,5,16
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-1918849381110010861,4,0,0,0,3,0,0,0,5,18
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-8329369639878487217,0,0,0,2,1,0,0,0,0,7
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-8329369639878487217,0,0,0,2,1,0,0,0,0,9
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-8329369639878487217,0,0,0,1,2,0,0,0,0,10
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-8329369639878487217,0,0,0,0,3,0,0,0,0,12
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-8329369639878487217,2,0,0,2,1,0,0,0,0,8
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-8329369639878487217,2,0,0,0,3,0,0,0,0,11
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-8329369639878487217,2,0,0,1,2,0,0,0,0,16
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-8329369639878487217,2,0,0,1,2,0,0,0,0,19
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-8329369639878487217,4,0,0,3,1,0,0,0,2,11
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-8329369639878487217,4,0,0,2,2,0,0,0,2,20
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-8329369639878487217,4,0,0,3,1,0,0,0,2,21
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-8329369639878487217,4,0,0,1,3,0,0,0,2,30
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-8329369639878487217,5,0,0,3,2,0,0,0,2,15
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-8329369639878487217,5,0,0,4,1,0,0,0,2,26
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-8329369639878487217,5,0,0,3,2,0,0,0,2,32
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-8329369639878487217,5,0,0,3,2,0,0,0,2,46
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,0,0,0,0,1,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,0,0,0,0,1,4
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,0,0,0,0,1,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,0,0,0,0,1,5
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,1,0,0,0,2,4
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,1,0,0,0,0,2,8
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,1,0,0,0,2,5
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-3378948628406970305,2,0,0,0,1,0,0,0,2,11
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-3378948628406970305,3,0,0,2,2,0,0,0,3,11
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-3378948628406970305,3,0,0,3,1,0,0,0,3,18
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-3378948628406970305,3,0,0,2,2,0,0,0,3,22
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-3378948628406970305,3,0,0,1,3,0,0,0,3,24
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-3378948628406970305,4,0,0,1,4,0,0,0,3,14
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-3378948628406970305,4,0,0,3,2,0,0,0,3,20
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-3378948628406970305,4,0,0,4,1,0,0,0,3,37
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-3378948628406970305,4,0,0,4,1,0,0,0,3,43
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-1117524659070986662,0,0,0,1,2,0,0,0,0,7
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-1117524659070986662,0,0,0,1,2,0,0,0,0,10
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-1117524659070986662,0,0,0,2,1,0,0,0,0,10
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-1117524659070986662,0,0,0,1,2,0,0,0,0,13
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-1117524659070986662,1,0,0,2,2,0,0,0,0,9
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-1117524659070986662,1,0,0,4,0,0,0,0,0,15
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-1117524659070986662,1,0,0,2,2,0,0,0,0,23
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-1117524659070986662,1,0,0,2,2,0,0,0,0,24
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,1,3,0,0,0,2,12
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,2,2,0,0,0,2,17
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,2,2,0,0,0,2,25
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,2,2,0,0,0,2,30
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,2,2,0,0,0,4,13
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,3,1,0,0,0,4,16
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,1,3,0,0,0,4,27
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-1117524659070986662,4,0,0,3,1,0,0,0,4,31
100,1,3,3.0,25,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,0,1,0,0,0,1,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,0,1,0,0,0,1,3
100,1,3,3.0,100,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,0,1,0,0,0,1,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,0,1,0,0,0,1,5
100,1,5,3.0,25,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,1,1,0,0,0,2,5
100,1,5,3.0,50,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,1,1,0,0,0,2,7
100,1,5,3.0,100,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,0,2,0,0,0,2,6
100,1,5,3.0,200,1.0,0.1,0.1,0.99,4024681108923298500,1,0,0,0,2,0,0,0,2,12
100,1,10,3.0,25,1.0,0.1,0.1,0.99,4024681108923298500,2,0,0,1,3,1,0,0,3,21
100,1,10,3.0,50,1.0,0.1,0.1,0.99,4024681108923298500,2,0,0,4,1,0,0,0,3,24
100,1,10,3.0,100,1.0,0.1,0.1,0.99,4024681108923298500,2,0,0,4,1,0,0,0,3,29
100,1,10,3.0,200,1.0,0.1,0.1,0.99,4024681108923298500,2,0,0,4,1,0,0,0,3,40
100,1,12,3.0,25,1.0,0.1,0.1,0.99,4024681108923298500,3,0,0,4,1,0,0,0,4,13
100,1,12,3.0,50,1.0,0.1,0.1,0.99,4024681108923298500,3,0,0,4,1,0,0,0,4,22
100,1,12,3.0,100,1.0,0.1,0.1,0.99,4024681108923298500,3,0,0,3,2,0,0,0,4,31
100,1,12,3.0,200,1.0,0.1,0.1,0.99,4024681108923298500,3,0,0,4,1,0,0,0,4,41
100,1,3,3.0,25,1.0,0.1,0.1,0.99,5420408662832606926,1,0,0,0,0,0,0,0,2,2
100,1,3,3.0,50,1.0,0.1,0.1,0.99,5420408662832606926,1,0,0,0,0,0,0,0,2,2
100,1,3,3.0,100,1.0,0.1,0.1,0.99,5420408662832606926,1,0,0,0,0,0,0,0,2,5
100,1,3,3.0,200,1.0,0.1,0.1,0.99,5420408662832606926,1,0,0,0,0,0,0,0,2,5
100,1,5,3.0,25,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,0,1,0,0,0,2,3
100,1,5,3.0,50,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,0,1,0,0,0,2,6
100,1,5,3.0,100,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,0,1,0,0,0,2,6
100,1,5,3.0,200,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,0,1,0,0,0,2,7
100,1,10,3.0,25,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,2,1,0,0,0,5,8
100,1,10,3.0,50,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,2,1,0,0,0,5,12
100,1,10,3.0,100,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,0,3,0,0,0,5,13
100,1,10,3.0,200,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,0,3,0,0,0,5,20
100,1,12,3.0,25,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,3,2,0,0,0,5,15
100,1,12,3.0,50,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,3,2,0,0,0,5,22
100,1,12,3.0,100,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,2,3,0,0,0,5,38
100,1,12,3.0,200,1.0,0.1,0.1,0.99,5420408662832606926,2,0,0,2,3,0,0,0,5,50
100,1,3,3.0,25,1.0,0.1,0.1,0.99,7940018416691692405,1,0,0,0,1,0,0,0,1,5
100,1,3,3.0,50,1.0,0.1,0.1,0.99,7940018416691692405,1,0,0,0,1,0,0,0,1,5
100,1,3,3.0,100,1.0,0.1,0.1,0.99,7940018416691692405,1,0,0,0,1,0,0,0,1,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,7940018416691692405,1,0,0,0,1,0,0,0,1,6
100,1,5,3.0,25,1.0,0.1,0.1,0.99,7940018416691692405,2,0,0,1,0,0,0,0,2,4
100,1,5,3.0,50,1.0,0.1,0.1,0.99,7940018416691692405,2,0,0,0,1,0,0,0,2,5
100,1,5,3.0,100,1.0,0.1,0.1,0.99,7940018416691692405,2,0,0,0,1,0,0,0,2,5
100,1,5,3.0,200,1.0,0.1,0.1,0.99,7940018416691692405,2,0,0,0,1,0,0,0,2,9
100,1,10,3.0,25,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,0,2,0,0,0,5,9
100,1,10,3.0,50,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,2,0,0,0,0,5,11
100,1,10,3.0,100,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,0,2,0,0,0,5,13
100,1,10,3.0,200,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,0,2,0,0,0,5,21
100,1,12,3.0,25,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,4,0,0,0,0,5,13
100,1,12,3.0,50,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,1,3,0,0,0,5,20
100,1,12,3.0,100,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,0,4,0,0,0,5,28
100,1,12,3.0,200,1.0,0.1,0.1,0.99,7940018416691692405,3,0,0,3,1,0,0,0,5,36
100,1,3,3.0,25,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,0,1,0,0,0,1,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,0,1,0,0,0,1,3
100,1,3,3.0,100,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,0,1,0,0,0,1,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,0,1,0,0,0,1,6
100,1,5,3.0,25,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,1,2,0,0,0,1,9
100,1,5,3.0,50,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,1,2,0,0,0,1,10
100,1,5,3.0,100,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,1,2,0,0,0,1,14
100,1,5,3.0,200,1.0,0.1,0.1,0.99,1419215355324764588,1,0,0,2,1,0,0,0,1,14
100,1,10,3.0,25,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,3,2,0,0,0,1,14
100,1,10,3.0,50,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,4,1,0,0,0,1,23
100,1,10,3.0,100,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,0,5,0,0,0,1,30
100,1,10,3.0,200,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,3,2,0,0,0,1,47
100,1,12,3.0,25,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,2,3,0,0,0,3,17
100,1,12,3.0,50,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,2,3,0,0,0,3,23
100,1,12,3.0,100,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,4,1,0,0,0,3,29
100,1,12,3.0,200,1.0,0.1,0.1,0.99,1419215355324764588,4,0,0,4,1,0,0,0,3,42
100,1,3,3.0,25,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,0,1,0,0,0,2,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,0,1,0,0,0,2,4
100,1,3,3.0,100,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,0,1,0,0,0,2,5
100,1,3,3.0,200,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,0,1,0,0,0,2,8
100,1,5,3.0,25,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,0,3,0,0,0,2,10
100,1,5,3.0,50,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,1,2,0,0,0,2,13
100,1,5,3.0,100,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,2,1,0,0,0,2,11
100,1,5,3.0,200,1.0,0.1,0.1,0.99,4931405960286673332,0,0,0,0,3,0,0,0,2,17
100,1,10,3.0,25,1.0,0.1,0.1,0.99,4931405960286673332,3,0,0,2,3,0,0,0,2,17
100,1,10,3.0,50,1.0,0.1,0.1,0.99,4931405960286673332,3,0,0,1,4,0,0,0,2,24
100,1,10,3.0,100,1.0,0.1,0.1,0.99,4931405960286673332,3,0,0,4,1,0,0,0,2,26
100,1,10,3.0,200,1.0,0.1,0.1,0.99,4931405960286673332,3,0,0,1,4,0,0,0,2,38
100,1,12,3.0,25,1.0,0.1,0.1,0.99,4931405960286673332,4,0,0,3,2,0,0,0,3,16
100,1,12,3.0,50,1.0,0.1,0.1,0.99,4931405960286673332,4,0,0,2,3,0,0,0,3,20
100,1,12,3.0,100,1.0,0.1,0.1,0.99,4931405960286673332,4,0,0,3,2,0,0,0,3,31
100,1,12,3.0,200,1.0,0.1,0.1,0.99,4931405960286673332,4,0,0,4,1,0,0,0,3,38
100,1,3,3.0,25,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,0,0,0,0,2,3
100,1,3,3.0,50,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,0,0,0,0,2,3
100,1,3,3.0,100,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,0,0,0,0,2,5
100,1,3,3.0,200,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,0,0,0,0,2,5
100,1,5,3.0,25,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,1,0,0,0,3,3
100,1,5,3.0,50,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,1,0,0,0,3,3
100,1,5,3.0,100,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,1,0,0,0,3,5
100,1,5,3.0,200,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,0,1,0,0,0,3,9
100,1,10,3.0,25,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,1,3,0,0,0,5,12
100,1,10,3.0,50,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,2,2,0,0,0,5,14
100,1,10,3.0,100,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,3,1,0,0,0,5,21
100,1,10,3.0,200,1.0,0.1,0.1,0.99,-7836767801679012913,1,0,0,3,1,0,0,0,5,26
100,1,12,3.0,25,1.0,0.1,0.1,0.99,-7836767801679012913,2,0,0,2,3,0,0,0,5,15
100,1,12,3.0,50,1.0,0.1,0.1,0.99,-7836767801679012913,2,0,0,3,2,0,0,0,5,23
100,1,12,3.0,100,1.0,0.1,0.1,0.99,-7836767801679012913,2,0,0,1,4,0,0,0,5,35
100,1,12,3.0,200,1.0,0.1,0.1,0.99,-7836767801679012913,2,0,0,5,0,0,0,0,5,41
100,1,3,3.0,25,1.0,0.1,0.1,0.99,4180795431820824340,2,0,0,0,0,0,0,0,1,2
100,1,3,3.0,50,1.0,0.1,0.1,0.99,4180795431820824340,2,0,0,0,0,0,0,0,1,3
100,1,3,3.0,100,1.0,0.1,0.1,0.99,4180795431820824340,2,0,0,0,0,0,0,0,1,4
100,1,3,3.0,200,1.0,0.1,0.1,0.99,4180795431820824340,2,0,0,0,0,0,0,0,1,5
100,1,5,3.0,25,1.0,0.1,0.1,0.99,4180795431820824340,2,0,0,0,0,0,0,0,3,3
